STUDENT_ID,SEX,MAJOR_1,MAJOR_2,INTENDED_LANGUAGE,SECTION_ID
S_396,F,Intl Relations/Global Affairs,Intl Relations/Global Affairs,Undecided,C_017
S_396,F,Intl Relations/Global Affairs,Intl Relations/Global Affairs,Undecided,C_019
S_396,F,Intl Relations/Global Affairs,Intl Relations/Global Affairs,Undecided,C_020
S_397,F,Marine Science,Spanish,Spanish,C_001
S_397,F,Marine Science,Spanish,Spanish,C_005
S_397,F,Marine Science,Spanish,Spanish,C_007
S_397,F,Marine Science,Spanish,Spanish,C_010
S_397,F,Marine Science,Spanish,Spanish,C_015
S_397,F,Marine Science,Spanish,Spanish,C_018
S_398,M,Environmental Studies,Intl Relations/Global Affairs,Spanish,C_004
S_398,M,Environmental Studies,Intl Relations/Global Affairs,Spanish,C_005
S_398,M,Environmental Studies,Intl Relations/Global Affairs,Spanish,C_014
S_398,M,Environmental Studies,Intl Relations/Global Affairs,Spanish,C_015
S_398,M,Environmental Studies,Intl Relations/Global Affairs,Spanish,C_016
S_398,M,Environmental Studies,Intl Relations/Global Affairs,Spanish,C_019
S_399,F,Environmental Studies,,Spanish,C_003
S_399,F,Environmental Studies,,Spanish,C_006
S_399,F,Environmental Studies,,Spanish,C_010
S_399,F,Environmental Studies,,Spanish,C_011
S_399,F,Environmental Studies,,Spanish,C_012
S_399,F,Environmental Studies,,Spanish,C_019
S_400,M,Business Administration,Ancient Studies,Spanish,C_005
S_400,M,Business Administration,Ancient Studies,Spanish,C_007
S_400,M,Business Administration,Ancient Studies,Spanish,C_009
S_400,M,Business Administration,Ancient Studies,Spanish,C_013
S_400,M,Business Administration,Ancient Studies,Spanish,C_014
S_400,M,Business Administration,Ancient Studies,Spanish,C_017
S_401,F,Animal Studies,,Greek,C_004
S_401,F,Animal Studies,,Greek,C_007
S_401,F,Animal Studies,,Greek,C_014
S_401,F,Animal Studies,,Greek,C_015
S_401,F,Animal Studies,,Greek,C_019
S_402,F,Theatre,Environmental Studies,Undecided,C_007
S_402,F,Theatre,Environmental Studies,Undecided,C_010
S_402,F,Theatre,Environmental Studies,Undecided,C_011
S_402,F,Theatre,Environmental Studies,Undecided,C_012
S_402,F,Theatre,Environmental Studies,Undecided,C_018
S_403,F,Marine Science,Environmental Studies,Latin,C_003
S_403,F,Marine Science,Environmental Studies,Latin,C_004
S_403,F,Marine Science,Environmental Studies,Latin,C_008
S_403,F,Marine Science,Environmental Studies,Latin,C_014
S_403,F,Marine Science,Environmental Studies,Latin,C_016
S_403,F,Marine Science,Environmental Studies,Latin,C_019
S_404,F,Marine Science,Animal Studies,Undecided,C_002
S_404,F,Marine Science,Animal Studies,Undecided,C_003
S_404,F,Marine Science,Animal Studies,Undecided,C_007
S_404,F,Marine Science,Animal Studies,Undecided,C_015
S_404,F,Marine Science,Animal Studies,Undecided,C_016
S_404,F,Marine Science,Animal Studies,Undecided,C_019
S_405,F,Marine Science,Animal Studies,Undecided,C_001
S_405,F,Marine Science,Animal Studies,Undecided,C_004
S_405,F,Marine Science,Animal Studies,Undecided,C_005
S_405,F,Marine Science,Animal Studies,Undecided,C_006
S_405,F,Marine Science,Animal Studies,Undecided,C_014
S_405,F,Marine Science,Animal Studies,Undecided,C_017
S_406,F,Marine Science,Biology,Chinese,C_005
S_406,F,Marine Science,Biology,Chinese,C_007
S_406,F,Marine Science,Biology,Chinese,C_011
S_406,F,Marine Science,Biology,Chinese,C_012
S_406,F,Marine Science,Biology,Chinese,C_014
S_406,F,Marine Science,Biology,Chinese,C_015
S_407,M,Marine Science,Environmental Studies,Undecided,C_001
S_407,M,Marine Science,Environmental Studies,Undecided,C_004
S_407,M,Marine Science,Environmental Studies,Undecided,C_006
S_407,M,Marine Science,Environmental Studies,Undecided,C_008
S_407,M,Marine Science,Environmental Studies,Undecided,C_019
S_407,M,Marine Science,Environmental Studies,Undecided,C_020
S_408,M,Animal Studies,,Spanish,C_003
S_408,M,Animal Studies,,Spanish,C_005
S_408,M,Animal Studies,,Spanish,C_008
S_408,M,Animal Studies,,Spanish,C_010
S_408,M,Animal Studies,,Spanish,C_011
S_408,M,Animal Studies,,Spanish,C_014
S_409,M,Marine Science,Biology,Undecided,C_001
S_409,M,Marine Science,Biology,Undecided,C_003
S_409,M,Marine Science,Biology,Undecided,C_009
S_409,M,Marine Science,Biology,Undecided,C_011
S_409,M,Marine Science,Biology,Undecided,C_012
S_409,M,Marine Science,Biology,Undecided,C_019
S_410,M,Marine Science,,Japanese,C_004
S_410,M,Marine Science,,Japanese,C_012
S_410,M,Marine Science,,Japanese,C_014
S_410,M,Marine Science,,Japanese,C_015
S_410,M,Marine Science,,Japanese,C_018
S_410,M,Marine Science,,Japanese,C_019
S_411,M,Engineering,Environmental Studies,Spanish,C_001
S_411,M,Engineering,Environmental Studies,Spanish,C_003
S_411,M,Engineering,Environmental Studies,Spanish,C_010
S_411,M,Engineering,Environmental Studies,Spanish,C_012
S_411,M,Engineering,Environmental Studies,Spanish,C_016
S_411,M,Engineering,Environmental Studies,Spanish,C_018
S_412,F,Marine Science,Intl Relations/Global Affairs,Spanish,C_004
S_412,F,Marine Science,Intl Relations/Global Affairs,Spanish,C_006
S_412,F,Marine Science,Intl Relations/Global Affairs,Spanish,C_008
S_412,F,Marine Science,Intl Relations/Global Affairs,Spanish,C_009
S_412,F,Marine Science,Intl Relations/Global Affairs,Spanish,C_016
S_412,F,Marine Science,Intl Relations/Global Affairs,Spanish,C_019
S_413,F,Marine Science,Ancient Studies,Spanish,C_004
S_413,F,Marine Science,Ancient Studies,Spanish,C_005
S_413,F,Marine Science,Ancient Studies,Spanish,C_008
S_413,F,Marine Science,Ancient Studies,Spanish,C_012
S_413,F,Marine Science,Ancient Studies,Spanish,C_014
S_413,F,Marine Science,Ancient Studies,Spanish,C_015
S_414,F,Marine Science,Environmental Studies,Spanish,C_001
S_414,F,Marine Science,Environmental Studies,Spanish,C_004
S_414,F,Marine Science,Environmental Studies,Spanish,C_009
S_414,F,Marine Science,Environmental Studies,Spanish,C_014
S_414,F,Marine Science,Environmental Studies,Spanish,C_015
S_414,F,Marine Science,Environmental Studies,Spanish,C_019
S_415,F,Environmental Studies,Environmental Studies,Undecided,C_001
S_415,F,Environmental Studies,Environmental Studies,Undecided,C_003
S_415,F,Environmental Studies,Environmental Studies,Undecided,C_004
S_415,F,Environmental Studies,Environmental Studies,Undecided,C_014
S_415,F,Environmental Studies,Environmental Studies,Undecided,C_016
S_415,F,Environmental Studies,Environmental Studies,Undecided,C_019
S_416,M,Biology,,Undecided,C_005
S_416,M,Biology,,Undecided,C_007
S_416,M,Biology,,Undecided,C_018
S_416,M,Biology,,Undecided,C_019
S_416,M,Biology,,Undecided,C_020
S_417,F,Marine Science,,Latin,C_001
S_417,F,Marine Science,,Latin,C_006
S_417,F,Marine Science,,Latin,C_007
S_417,F,Marine Science,,Latin,C_010
S_417,F,Marine Science,,Latin,C_019
S_417,F,Marine Science,,Latin,C_020
S_418,F,Marine Science,Biochemistry,Undecided,C_003
S_418,F,Marine Science,Biochemistry,Undecided,C_005
S_418,F,Marine Science,Biochemistry,Undecided,C_007
S_418,F,Marine Science,Biochemistry,Undecided,C_008
S_418,F,Marine Science,Biochemistry,Undecided,C_017
S_418,F,Marine Science,Biochemistry,Undecided,C_019
S_419,F,Marine Science,Spanish,Spanish,C_003
S_419,F,Marine Science,Spanish,Spanish,C_004
S_419,F,Marine Science,Spanish,Spanish,C_007
S_419,F,Marine Science,Spanish,Spanish,C_008
S_419,F,Marine Science,Spanish,Spanish,C_011
S_419,F,Marine Science,Spanish,Spanish,C_020
S_420,F,Marine Science,Spanish,Spanish,C_001
S_420,F,Marine Science,Spanish,Spanish,C_003
S_420,F,Marine Science,Spanish,Spanish,C_004
S_420,F,Marine Science,Spanish,Spanish,C_009
S_420,F,Marine Science,Spanish,Spanish,C_012
S_420,F,Marine Science,Spanish,Spanish,C_019
S_421,F,Marine Science,Animal Studies,Undecided,C_004
S_421,F,Marine Science,Animal Studies,Undecided,C_008
S_421,F,Marine Science,Animal Studies,Undecided,C_010
S_421,F,Marine Science,Animal Studies,Undecided,C_011
S_421,F,Marine Science,Animal Studies,Undecided,C_016
S_421,F,Marine Science,Animal Studies,Undecided,C_019
S_422,F,Marine Science,,Undecided,C_004
S_422,F,Marine Science,,Undecided,C_009
S_422,F,Marine Science,,Undecided,C_014
S_422,F,Marine Science,,Undecided,C_015
S_422,F,Marine Science,,Undecided,C_016
S_422,F,Marine Science,,Undecided,C_019
S_423,F,Marine Science,,Undecided,C_002
S_423,F,Marine Science,,Undecided,C_005
S_423,F,Marine Science,,Undecided,C_007
S_423,F,Marine Science,,Undecided,C_008
S_423,F,Marine Science,,Undecided,C_010
S_423,F,Marine Science,,Undecided,C_019
S_424,F,Marine Science,,Spanish,C_001
S_424,F,Marine Science,,Spanish,C_004
S_424,F,Marine Science,,Spanish,C_008
S_424,F,Marine Science,,Spanish,C_015
S_424,F,Marine Science,,Spanish,C_019
S_424,F,Marine Science,,Spanish,C_020
S_425,M,Marine Science,Environmental Studies,Spanish,C_005
S_425,M,Marine Science,Environmental Studies,Spanish,C_007
S_425,M,Marine Science,Environmental Studies,Spanish,C_010
S_425,M,Marine Science,Environmental Studies,Spanish,C_011
S_425,M,Marine Science,Environmental Studies,Spanish,C_012
S_425,M,Marine Science,Environmental Studies,Spanish,C_015
S_426,F,Biology,,Latin,C_004
S_426,F,Biology,,Latin,C_009
S_426,F,Biology,,Latin,C_011
S_426,F,Biology,,Latin,C_014
S_426,F,Biology,,Latin,C_016
S_426,F,Biology,,Latin,C_018
S_427,F,Marine Science,Pre-Medicine,Undecided,C_001
S_427,F,Marine Science,Pre-Medicine,Undecided,C_004
S_427,F,Marine Science,Pre-Medicine,Undecided,C_007
S_427,F,Marine Science,Pre-Medicine,Undecided,C_015
S_427,F,Marine Science,Pre-Medicine,Undecided,C_017
S_427,F,Marine Science,Pre-Medicine,Undecided,C_020
S_428,F,Visual Arts,,Undecided,C_002
S_428,F,Visual Arts,,Undecided,C_007
S_428,F,Visual Arts,,Undecided,C_008
S_428,F,Visual Arts,,Undecided,C_014
S_428,F,Visual Arts,,Undecided,C_015
S_428,F,Visual Arts,,Undecided,C_017
S_429,F,Visual Arts,,Undecided,C_003
S_429,F,Visual Arts,,Undecided,C_005
S_429,F,Visual Arts,,Undecided,C_007
S_429,F,Visual Arts,,Undecided,C_013
S_429,F,Visual Arts,,Undecided,C_014
S_429,F,Visual Arts,,Undecided,C_017
S_430,M,Marine Science,Literature,French,C_001
S_430,M,Marine Science,Literature,French,C_004
S_430,M,Marine Science,Literature,French,C_007
S_430,M,Marine Science,Literature,French,C_010
S_430,M,Marine Science,Literature,French,C_015
S_430,M,Marine Science,Literature,French,C_020
S_431,F,Pre-Medicine,,French,C_009
S_431,F,Pre-Medicine,,French,C_011
S_431,F,Pre-Medicine,,French,C_014
S_431,F,Pre-Medicine,,French,C_015
S_431,F,Pre-Medicine,,French,C_016
S_431,F,Pre-Medicine,,French,C_019
S_432,M,Marine Science,Pre-Veterinary,Japanese,C_005
S_432,M,Marine Science,Pre-Veterinary,Japanese,C_011
S_432,M,Marine Science,Pre-Veterinary,Japanese,C_014
S_432,M,Marine Science,Pre-Veterinary,Japanese,C_016
S_432,M,Marine Science,Pre-Veterinary,Japanese,C_017
S_432,M,Marine Science,Pre-Veterinary,Japanese,C_019
S_433,F,Marine Science,Business Administration,Japanese,C_004
S_433,F,Marine Science,Business Administration,Japanese,C_005
S_433,F,Marine Science,Business Administration,Japanese,C_013
S_433,F,Marine Science,Business Administration,Japanese,C_014
S_433,F,Marine Science,Business Administration,Japanese,C_018
S_433,F,Marine Science,Business Administration,Japanese,C_020
S_434,F,Undecided,,Arabic,C_001
S_434,F,Undecided,,Arabic,C_002
S_434,F,Undecided,,Arabic,C_005
S_434,F,Undecided,,Arabic,C_006
S_434,F,Undecided,,Arabic,C_007
S_434,F,Undecided,,Arabic,C_017
S_435,M,Human Development,,Undecided,C_003
S_435,M,Human Development,,Undecided,C_005
S_435,M,Human Development,,Undecided,C_011
S_435,M,Human Development,,Undecided,C_014
S_435,M,Human Development,,Undecided,C_016
S_435,M,Human Development,,Undecided,C_020
S_436,F,Theatre,,Spanish,C_002
S_436,F,Theatre,,Spanish,C_005
S_436,F,Theatre,,Spanish,C_008
S_436,F,Theatre,,Spanish,C_009
S_436,F,Theatre,,Spanish,C_014
S_436,F,Theatre,,Spanish,C_018
S_437,M,Animal Studies,Film Studies,Spanish,C_005
S_437,M,Animal Studies,Film Studies,Spanish,C_008
S_437,M,Animal Studies,Film Studies,Spanish,C_011
S_437,M,Animal Studies,Film Studies,Spanish,C_012
S_437,M,Animal Studies,Film Studies,Spanish,C_014
S_437,M,Animal Studies,Film Studies,Spanish,C_017
S_438,F,Computer Science,Marine Science,Spanish,C_004
S_438,F,Computer Science,Marine Science,Spanish,C_006
S_438,F,Computer Science,Marine Science,Spanish,C_010
S_438,F,Computer Science,Marine Science,Spanish,C_011
S_438,F,Computer Science,Marine Science,Spanish,C_015
S_438,F,Computer Science,Marine Science,Spanish,C_019
S_439,F,Marine Science,,Spanish,C_007
S_439,F,Marine Science,,Spanish,C_008
S_439,F,Marine Science,,Spanish,C_010
S_439,F,Marine Science,,Spanish,C_015
S_439,F,Marine Science,,Spanish,C_018
S_439,F,Marine Science,,Spanish,C_019
S_440,F,Marine Science,Theatre,Spanish,C_003
S_440,F,Marine Science,Theatre,Spanish,C_004
S_440,F,Marine Science,Theatre,Spanish,C_008
S_440,F,Marine Science,Theatre,Spanish,C_010
S_440,F,Marine Science,Theatre,Spanish,C_012
S_440,F,Marine Science,Theatre,Spanish,C_019
S_441,F,Marine Science,,Spanish,C_001
S_441,F,Marine Science,,Spanish,C_003
S_441,F,Marine Science,,Spanish,C_004
S_441,F,Marine Science,,Spanish,C_012
S_441,F,Marine Science,,Spanish,C_019
S_441,F,Marine Science,,Spanish,C_020
S_442,F,Marine Science,,Spanish,C_001
S_442,F,Marine Science,,Spanish,C_004
S_442,F,Marine Science,,Spanish,C_005
S_442,F,Marine Science,,Spanish,C_011
S_442,F,Marine Science,,Spanish,C_019
S_442,F,Marine Science,,Spanish,C_020
S_443,F,Animal Studies,Environmental Studies,Undecided,C_001
S_443,F,Animal Studies,Environmental Studies,Undecided,C_005
S_443,F,Animal Studies,Environmental Studies,Undecided,C_011
S_443,F,Animal Studies,Environmental Studies,Undecided,C_012
S_443,F,Animal Studies,Environmental Studies,Undecided,C_019
S_443,F,Animal Studies,Environmental Studies,Undecided,C_020
S_444,F,Undecided,,Undecided,C_002
S_444,F,Undecided,,Undecided,C_003
S_444,F,Undecided,,Undecided,C_005
S_444,F,Undecided,,Undecided,C_014
S_444,F,Undecided,,Undecided,C_015
S_444,F,Undecided,,Undecided,C_018
S_445,M,Marine Science,,Undecided,C_003
S_445,M,Marine Science,,Undecided,C_005
S_445,M,Marine Science,,Undecided,C_007
S_445,M,Marine Science,,Undecided,C_008
S_445,M,Marine Science,,Undecided,C_017
S_445,M,Marine Science,,Undecided,C_018
S_446,M,Animal Studies,,French,C_008
S_446,M,Animal Studies,,French,C_010
S_446,M,Animal Studies,,French,C_011
S_446,M,Animal Studies,,French,C_012
S_446,M,Animal Studies,,French,C_014
S_446,M,Animal Studies,,French,C_019
S_447,M,Marine Science,Pre-Veterinary,Spanish,C_003
S_447,M,Marine Science,Pre-Veterinary,Spanish,C_004
S_447,M,Marine Science,Pre-Veterinary,Spanish,C_007
S_447,M,Marine Science,Pre-Veterinary,Spanish,C_011
S_447,M,Marine Science,Pre-Veterinary,Spanish,C_016
S_447,M,Marine Science,Pre-Veterinary,Spanish,C_019
S_448,M,Marine Science,,Undecided,C_004
S_448,M,Marine Science,,Undecided,C_006
S_448,M,Marine Science,,Undecided,C_008
S_448,M,Marine Science,,Undecided,C_015
S_448,M,Marine Science,,Undecided,C_016
S_448,M,Marine Science,,Undecided,C_019
S_449,F,Pre-Medicine,Business Administration,Undecided,C_005
S_449,F,Pre-Medicine,Business Administration,Undecided,C_009
S_449,F,Pre-Medicine,Business Administration,Undecided,C_011
S_449,F,Pre-Medicine,Business Administration,Undecided,C_014
S_449,F,Pre-Medicine,Business Administration,Undecided,C_016
S_449,F,Pre-Medicine,Business Administration,Undecided,C_019
S_450,F,Marine Science,,Undecided,C_002
S_450,F,Marine Science,,Undecided,C_010
S_450,F,Marine Science,,Undecided,C_011
S_450,F,Marine Science,,Undecided,C_012
S_450,F,Marine Science,,Undecided,C_013
S_450,F,Marine Science,,Undecided,C_017
S_451,F,Biology,Animal Studies,Undecided,C_003
S_451,F,Biology,Animal Studies,Undecided,C_014
S_451,F,Biology,Animal Studies,Undecided,C_016
S_451,F,Biology,Animal Studies,Undecided,C_018
S_451,F,Biology,Animal Studies,Undecided,C_019
S_452,M,Biology,Environmental Studies,Spanish,C_008
S_452,M,Biology,Environmental Studies,Spanish,C_009
S_452,M,Biology,Environmental Studies,Spanish,C_010
S_452,M,Biology,Environmental Studies,Spanish,C_011
S_452,M,Biology,Environmental Studies,Spanish,C_015
S_452,M,Biology,Environmental Studies,Spanish,C_019
S_453,F,Marine Science,Animal Studies,Chinese,C_005
S_453,F,Marine Science,Animal Studies,Chinese,C_010
S_453,F,Marine Science,Animal Studies,Chinese,C_013
S_453,F,Marine Science,Animal Studies,Chinese,C_014
S_453,F,Marine Science,Animal Studies,Chinese,C_018
S_453,F,Marine Science,Animal Studies,Chinese,C_019
S_454,M,Psychology,,Undecided,C_004
S_454,M,Psychology,,Undecided,C_005
S_454,M,Psychology,,Undecided,C_011
S_454,M,Psychology,,Undecided,C_013
S_454,M,Psychology,,Undecided,C_014
S_454,M,Psychology,,Undecided,C_020
S_455,F,Undecided,,Undecided,C_007
S_455,F,Undecided,,Undecided,C_010
S_455,F,Undecided,,Undecided,C_011
S_455,F,Undecided,,Undecided,C_013
S_455,F,Undecided,,Undecided,C_014
S_455,F,Undecided,,Undecided,C_016
S_456,F,Animal Studies,,Spanish,C_005
S_456,F,Animal Studies,,Spanish,C_008
S_456,F,Animal Studies,,Spanish,C_010
S_456,F,Animal Studies,,Spanish,C_012
S_456,F,Animal Studies,,Spanish,C_014
S_456,F,Animal Studies,,Spanish,C_015
S_457,F,Management,,Italian,C_010
S_457,F,Management,,Italian,C_011
S_457,F,Management,,Italian,C_013
S_457,F,Management,,Italian,C_015
S_457,F,Management,,Italian,C_016
S_457,F,Management,,Italian,C_018
S_458,M,Environmental Studies,,French,C_007
S_458,M,Environmental Studies,,French,C_011
S_458,M,Environmental Studies,,French,C_014
S_458,M,Environmental Studies,,French,C_015
S_458,M,Environmental Studies,,French,C_019
S_459,M,Business Administration,,Undecided,C_004
S_459,M,Business Administration,,Undecided,C_006
S_459,M,Business Administration,,Undecided,C_009
S_459,M,Business Administration,,Undecided,C_011
S_459,M,Business Administration,,Undecided,C_012
S_460,F,Animal Studies,,Spanish,C_009
S_460,F,Animal Studies,,Spanish,C_013
S_460,F,Animal Studies,,Spanish,C_014
S_460,F,Animal Studies,,Spanish,C_015
S_460,F,Animal Studies,,Spanish,C_019
S_460,F,Animal Studies,,Spanish,C_020
S_461,F,Marine Science,,Spanish,C_011
S_461,F,Marine Science,,Spanish,C_013
S_461,F,Marine Science,,Spanish,C_014
S_461,F,Marine Science,,Spanish,C_019
S_461,F,Marine Science,,Spanish,C_020
S_035,F,Marine Science,,Italian,C_016
S_042,F,Biology,Animal Studies,Spanish,C_019
S_049,F,Marine Science,Animal Studies,Spanish,C_001
S_052,M,Marine Science,,French,C_008
S_064,M,Marine Science,,Japanese,C_011
S_081,F,Marine Science,,Spanish,C_014
S_092,F,Animal Studies,,French,C_016
S_114,F,Marine Science,,Arabic,C_002
S_115,F,Marine Science,Visual Arts,Spanish,C_005
S_133,F,Marine Science,,Undecided,C_007
S_159,M,Marine Science,,Spanish,C_016
S_186,F,Psychology,,Undecided,C_001
S_214,M,Engineering,,Spanish,C_005
S_220,F,Marine Science,,Undecided,C_007
S_236,F,Marine Science,,Japanese,C_017
S_237,F,Marine Science,,French,C_018
S_275,F,Creative Writing,,Undecided,C_008
S_309,F,Psychology,,Undecided,C_015
S_323,F,Undecided,,Spanish,C_016
S_326,F,International Business,,Undecided,C_017
S_359,F,Marine Science,,Spanish,C_005
S_364,M,Marine Science,,Undecided,C_009
S_369,F,Environmental Studies,,Undecided,C_011
S_374,F,Visual Arts,,Spanish,C_015
S_384,M,Undecided,,Undecided,C_002
S_401,F,Animal Studies,,Greek,C_003
S_402,F,Theatre,Environmental Studies,Undecided,C_005
S_416,M,Biology,,Undecided,C_014
S_451,F,Biology,Animal Studies,Undecided,C_008
S_458,M,Environmental Studies,,French,C_013
S_459,M,Business Administration,,Undecided,C_003
S_461,F,Marine Science,,Spanish,C_010
